utt_id,wav,speaker,text
SYN_C_040_T0980,wavs_synthetic_80k/SYN_C_040_T0980.wav,C_040,A Latin Unió költségvetését a tagországokra kirótt kötelező hozzájárulások táplálják
SYN_C_041_T0980,wavs_synthetic_80k/SYN_C_041_T0980.wav,C_041,A Latin Unió költségvetését a tagországokra kirótt kötelező hozzájárulások táplálják
SYN_C_042_T0980,wavs_synthetic_80k/SYN_C_042_T0980.wav,C_042,A Latin Unió költségvetését a tagországokra kirótt kötelező hozzájárulások táplálják
SYN_C_001_T0981,wavs_synthetic_80k/SYN_C_001_T0981.wav,C_001,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_002_T0981,wavs_synthetic_80k/SYN_C_002_T0981.wav,C_002,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_003_T0981,wavs_synthetic_80k/SYN_C_003_T0981.wav,C_003,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_004_T0981,wavs_synthetic_80k/SYN_C_004_T0981.wav,C_004,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_005_T0981,wavs_synthetic_80k/SYN_C_005_T0981.wav,C_005,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_006_T0981,wavs_synthetic_80k/SYN_C_006_T0981.wav,C_006,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_007_T0981,wavs_synthetic_80k/SYN_C_007_T0981.wav,C_007,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_008_T0981,wavs_synthetic_80k/SYN_C_008_T0981.wav,C_008,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_009_T0981,wavs_synthetic_80k/SYN_C_009_T0981.wav,C_009,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_010_T0981,wavs_synthetic_80k/SYN_C_010_T0981.wav,C_010,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_011_T0981,wavs_synthetic_80k/SYN_C_011_T0981.wav,C_011,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_012_T0981,wavs_synthetic_80k/SYN_C_012_T0981.wav,C_012,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_013_T0981,wavs_synthetic_80k/SYN_C_013_T0981.wav,C_013,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_014_T0981,wavs_synthetic_80k/SYN_C_014_T0981.wav,C_014,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_015_T0981,wavs_synthetic_80k/SYN_C_015_T0981.wav,C_015,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_016_T0981,wavs_synthetic_80k/SYN_C_016_T0981.wav,C_016,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_017_T0981,wavs_synthetic_80k/SYN_C_017_T0981.wav,C_017,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_018_T0981,wavs_synthetic_80k/SYN_C_018_T0981.wav,C_018,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_020_T0981,wavs_synthetic_80k/SYN_C_020_T0981.wav,C_020,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_021_T0981,wavs_synthetic_80k/SYN_C_021_T0981.wav,C_021,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_022_T0981,wavs_synthetic_80k/SYN_C_022_T0981.wav,C_022,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_023_T0981,wavs_synthetic_80k/SYN_C_023_T0981.wav,C_023,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_024_T0981,wavs_synthetic_80k/SYN_C_024_T0981.wav,C_024,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_025_T0981,wavs_synthetic_80k/SYN_C_025_T0981.wav,C_025,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_026_T0981,wavs_synthetic_80k/SYN_C_026_T0981.wav,C_026,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_027_T0981,wavs_synthetic_80k/SYN_C_027_T0981.wav,C_027,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_028_T0981,wavs_synthetic_80k/SYN_C_028_T0981.wav,C_028,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_029_T0981,wavs_synthetic_80k/SYN_C_029_T0981.wav,C_029,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_030_T0981,wavs_synthetic_80k/SYN_C_030_T0981.wav,C_030,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_031_T0981,wavs_synthetic_80k/SYN_C_031_T0981.wav,C_031,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_032_T0981,wavs_synthetic_80k/SYN_C_032_T0981.wav,C_032,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_033_T0981,wavs_synthetic_80k/SYN_C_033_T0981.wav,C_033,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_036_T0981,wavs_synthetic_80k/SYN_C_036_T0981.wav,C_036,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_037_T0981,wavs_synthetic_80k/SYN_C_037_T0981.wav,C_037,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_038_T0981,wavs_synthetic_80k/SYN_C_038_T0981.wav,C_038,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_040_T0981,wavs_synthetic_80k/SYN_C_040_T0981.wav,C_040,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_041_T0981,wavs_synthetic_80k/SYN_C_041_T0981.wav,C_041,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_042_T0981,wavs_synthetic_80k/SYN_C_042_T0981.wav,C_042,A szezon során még egy alkalommal kapott játéklehetőséget
SYN_C_001_T0982,wavs_synthetic_80k/SYN_C_001_T0982.wav,C_001,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_002_T0982,wavs_synthetic_80k/SYN_C_002_T0982.wav,C_002,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_003_T0982,wavs_synthetic_80k/SYN_C_003_T0982.wav,C_003,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_004_T0982,wavs_synthetic_80k/SYN_C_004_T0982.wav,C_004,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_005_T0982,wavs_synthetic_80k/SYN_C_005_T0982.wav,C_005,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_006_T0982,wavs_synthetic_80k/SYN_C_006_T0982.wav,C_006,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_007_T0982,wavs_synthetic_80k/SYN_C_007_T0982.wav,C_007,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_008_T0982,wavs_synthetic_80k/SYN_C_008_T0982.wav,C_008,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_009_T0982,wavs_synthetic_80k/SYN_C_009_T0982.wav,C_009,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_010_T0982,wavs_synthetic_80k/SYN_C_010_T0982.wav,C_010,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_011_T0982,wavs_synthetic_80k/SYN_C_011_T0982.wav,C_011,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_012_T0982,wavs_synthetic_80k/SYN_C_012_T0982.wav,C_012,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_013_T0982,wavs_synthetic_80k/SYN_C_013_T0982.wav,C_013,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_014_T0982,wavs_synthetic_80k/SYN_C_014_T0982.wav,C_014,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_015_T0982,wavs_synthetic_80k/SYN_C_015_T0982.wav,C_015,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_016_T0982,wavs_synthetic_80k/SYN_C_016_T0982.wav,C_016,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_017_T0982,wavs_synthetic_80k/SYN_C_017_T0982.wav,C_017,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_018_T0982,wavs_synthetic_80k/SYN_C_018_T0982.wav,C_018,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_020_T0982,wavs_synthetic_80k/SYN_C_020_T0982.wav,C_020,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_021_T0982,wavs_synthetic_80k/SYN_C_021_T0982.wav,C_021,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_022_T0982,wavs_synthetic_80k/SYN_C_022_T0982.wav,C_022,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_023_T0982,wavs_synthetic_80k/SYN_C_023_T0982.wav,C_023,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_024_T0982,wavs_synthetic_80k/SYN_C_024_T0982.wav,C_024,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_025_T0982,wavs_synthetic_80k/SYN_C_025_T0982.wav,C_025,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_026_T0982,wavs_synthetic_80k/SYN_C_026_T0982.wav,C_026,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_027_T0982,wavs_synthetic_80k/SYN_C_027_T0982.wav,C_027,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_028_T0982,wavs_synthetic_80k/SYN_C_028_T0982.wav,C_028,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_029_T0982,wavs_synthetic_80k/SYN_C_029_T0982.wav,C_029,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_030_T0982,wavs_synthetic_80k/SYN_C_030_T0982.wav,C_030,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_031_T0982,wavs_synthetic_80k/SYN_C_031_T0982.wav,C_031,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_032_T0982,wavs_synthetic_80k/SYN_C_032_T0982.wav,C_032,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_033_T0982,wavs_synthetic_80k/SYN_C_033_T0982.wav,C_033,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_036_T0982,wavs_synthetic_80k/SYN_C_036_T0982.wav,C_036,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_037_T0982,wavs_synthetic_80k/SYN_C_037_T0982.wav,C_037,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_038_T0982,wavs_synthetic_80k/SYN_C_038_T0982.wav,C_038,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_040_T0982,wavs_synthetic_80k/SYN_C_040_T0982.wav,C_040,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_041_T0982,wavs_synthetic_80k/SYN_C_041_T0982.wav,C_041,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_042_T0982,wavs_synthetic_80k/SYN_C_042_T0982.wav,C_042,Magyarországon főleg német gyártmányok jelentek meg
SYN_C_001_T0983,wavs_synthetic_80k/SYN_C_001_T0983.wav,C_001,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_002_T0983,wavs_synthetic_80k/SYN_C_002_T0983.wav,C_002,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_003_T0983,wavs_synthetic_80k/SYN_C_003_T0983.wav,C_003,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_004_T0983,wavs_synthetic_80k/SYN_C_004_T0983.wav,C_004,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_005_T0983,wavs_synthetic_80k/SYN_C_005_T0983.wav,C_005,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_006_T0983,wavs_synthetic_80k/SYN_C_006_T0983.wav,C_006,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_007_T0983,wavs_synthetic_80k/SYN_C_007_T0983.wav,C_007,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_008_T0983,wavs_synthetic_80k/SYN_C_008_T0983.wav,C_008,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_009_T0983,wavs_synthetic_80k/SYN_C_009_T0983.wav,C_009,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_010_T0983,wavs_synthetic_80k/SYN_C_010_T0983.wav,C_010,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_011_T0983,wavs_synthetic_80k/SYN_C_011_T0983.wav,C_011,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_012_T0983,wavs_synthetic_80k/SYN_C_012_T0983.wav,C_012,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_013_T0983,wavs_synthetic_80k/SYN_C_013_T0983.wav,C_013,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_014_T0983,wavs_synthetic_80k/SYN_C_014_T0983.wav,C_014,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_015_T0983,wavs_synthetic_80k/SYN_C_015_T0983.wav,C_015,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_016_T0983,wavs_synthetic_80k/SYN_C_016_T0983.wav,C_016,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_017_T0983,wavs_synthetic_80k/SYN_C_017_T0983.wav,C_017,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_018_T0983,wavs_synthetic_80k/SYN_C_018_T0983.wav,C_018,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_020_T0983,wavs_synthetic_80k/SYN_C_020_T0983.wav,C_020,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_021_T0983,wavs_synthetic_80k/SYN_C_021_T0983.wav,C_021,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_022_T0983,wavs_synthetic_80k/SYN_C_022_T0983.wav,C_022,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_023_T0983,wavs_synthetic_80k/SYN_C_023_T0983.wav,C_023,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_024_T0983,wavs_synthetic_80k/SYN_C_024_T0983.wav,C_024,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_025_T0983,wavs_synthetic_80k/SYN_C_025_T0983.wav,C_025,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_026_T0983,wavs_synthetic_80k/SYN_C_026_T0983.wav,C_026,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_027_T0983,wavs_synthetic_80k/SYN_C_027_T0983.wav,C_027,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_028_T0983,wavs_synthetic_80k/SYN_C_028_T0983.wav,C_028,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_029_T0983,wavs_synthetic_80k/SYN_C_029_T0983.wav,C_029,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_030_T0983,wavs_synthetic_80k/SYN_C_030_T0983.wav,C_030,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_031_T0983,wavs_synthetic_80k/SYN_C_031_T0983.wav,C_031,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_032_T0983,wavs_synthetic_80k/SYN_C_032_T0983.wav,C_032,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_033_T0983,wavs_synthetic_80k/SYN_C_033_T0983.wav,C_033,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_036_T0983,wavs_synthetic_80k/SYN_C_036_T0983.wav,C_036,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_037_T0983,wavs_synthetic_80k/SYN_C_037_T0983.wav,C_037,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_038_T0983,wavs_synthetic_80k/SYN_C_038_T0983.wav,C_038,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_040_T0983,wavs_synthetic_80k/SYN_C_040_T0983.wav,C_040,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_041_T0983,wavs_synthetic_80k/SYN_C_041_T0983.wav,C_041,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_042_T0983,wavs_synthetic_80k/SYN_C_042_T0983.wav,C_042,E szenátusi döntésnek Helsinki zavaros állapota volt az oka
SYN_C_001_T0984,wavs_synthetic_80k/SYN_C_001_T0984.wav,C_001,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_002_T0984,wavs_synthetic_80k/SYN_C_002_T0984.wav,C_002,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_003_T0984,wavs_synthetic_80k/SYN_C_003_T0984.wav,C_003,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_004_T0984,wavs_synthetic_80k/SYN_C_004_T0984.wav,C_004,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_005_T0984,wavs_synthetic_80k/SYN_C_005_T0984.wav,C_005,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_006_T0984,wavs_synthetic_80k/SYN_C_006_T0984.wav,C_006,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_007_T0984,wavs_synthetic_80k/SYN_C_007_T0984.wav,C_007,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_008_T0984,wavs_synthetic_80k/SYN_C_008_T0984.wav,C_008,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_009_T0984,wavs_synthetic_80k/SYN_C_009_T0984.wav,C_009,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_010_T0984,wavs_synthetic_80k/SYN_C_010_T0984.wav,C_010,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_011_T0984,wavs_synthetic_80k/SYN_C_011_T0984.wav,C_011,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_012_T0984,wavs_synthetic_80k/SYN_C_012_T0984.wav,C_012,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_013_T0984,wavs_synthetic_80k/SYN_C_013_T0984.wav,C_013,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_014_T0984,wavs_synthetic_80k/SYN_C_014_T0984.wav,C_014,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_015_T0984,wavs_synthetic_80k/SYN_C_015_T0984.wav,C_015,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_016_T0984,wavs_synthetic_80k/SYN_C_016_T0984.wav,C_016,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_017_T0984,wavs_synthetic_80k/SYN_C_017_T0984.wav,C_017,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_018_T0984,wavs_synthetic_80k/SYN_C_018_T0984.wav,C_018,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_020_T0984,wavs_synthetic_80k/SYN_C_020_T0984.wav,C_020,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_021_T0984,wavs_synthetic_80k/SYN_C_021_T0984.wav,C_021,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_022_T0984,wavs_synthetic_80k/SYN_C_022_T0984.wav,C_022,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_023_T0984,wavs_synthetic_80k/SYN_C_023_T0984.wav,C_023,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_024_T0984,wavs_synthetic_80k/SYN_C_024_T0984.wav,C_024,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_025_T0984,wavs_synthetic_80k/SYN_C_025_T0984.wav,C_025,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_026_T0984,wavs_synthetic_80k/SYN_C_026_T0984.wav,C_026,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_027_T0984,wavs_synthetic_80k/SYN_C_027_T0984.wav,C_027,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_028_T0984,wavs_synthetic_80k/SYN_C_028_T0984.wav,C_028,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_029_T0984,wavs_synthetic_80k/SYN_C_029_T0984.wav,C_029,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_030_T0984,wavs_synthetic_80k/SYN_C_030_T0984.wav,C_030,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_031_T0984,wavs_synthetic_80k/SYN_C_031_T0984.wav,C_031,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_032_T0984,wavs_synthetic_80k/SYN_C_032_T0984.wav,C_032,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_033_T0984,wavs_synthetic_80k/SYN_C_033_T0984.wav,C_033,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_036_T0984,wavs_synthetic_80k/SYN_C_036_T0984.wav,C_036,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_037_T0984,wavs_synthetic_80k/SYN_C_037_T0984.wav,C_037,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_038_T0984,wavs_synthetic_80k/SYN_C_038_T0984.wav,C_038,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_040_T0984,wavs_synthetic_80k/SYN_C_040_T0984.wav,C_040,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_041_T0984,wavs_synthetic_80k/SYN_C_041_T0984.wav,C_041,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_042_T0984,wavs_synthetic_80k/SYN_C_042_T0984.wav,C_042,Fegyelmezett utasok számára ez az áramlás az utazást kényelmesebbé teszi
SYN_C_001_T0985,wavs_synthetic_80k/SYN_C_001_T0985.wav,C_001,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_002_T0985,wavs_synthetic_80k/SYN_C_002_T0985.wav,C_002,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_003_T0985,wavs_synthetic_80k/SYN_C_003_T0985.wav,C_003,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_004_T0985,wavs_synthetic_80k/SYN_C_004_T0985.wav,C_004,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_005_T0985,wavs_synthetic_80k/SYN_C_005_T0985.wav,C_005,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_006_T0985,wavs_synthetic_80k/SYN_C_006_T0985.wav,C_006,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_007_T0985,wavs_synthetic_80k/SYN_C_007_T0985.wav,C_007,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_008_T0985,wavs_synthetic_80k/SYN_C_008_T0985.wav,C_008,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_009_T0985,wavs_synthetic_80k/SYN_C_009_T0985.wav,C_009,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_010_T0985,wavs_synthetic_80k/SYN_C_010_T0985.wav,C_010,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_011_T0985,wavs_synthetic_80k/SYN_C_011_T0985.wav,C_011,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_012_T0985,wavs_synthetic_80k/SYN_C_012_T0985.wav,C_012,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_013_T0985,wavs_synthetic_80k/SYN_C_013_T0985.wav,C_013,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_014_T0985,wavs_synthetic_80k/SYN_C_014_T0985.wav,C_014,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_015_T0985,wavs_synthetic_80k/SYN_C_015_T0985.wav,C_015,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_016_T0985,wavs_synthetic_80k/SYN_C_016_T0985.wav,C_016,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_017_T0985,wavs_synthetic_80k/SYN_C_017_T0985.wav,C_017,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_018_T0985,wavs_synthetic_80k/SYN_C_018_T0985.wav,C_018,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_020_T0985,wavs_synthetic_80k/SYN_C_020_T0985.wav,C_020,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_021_T0985,wavs_synthetic_80k/SYN_C_021_T0985.wav,C_021,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_022_T0985,wavs_synthetic_80k/SYN_C_022_T0985.wav,C_022,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_023_T0985,wavs_synthetic_80k/SYN_C_023_T0985.wav,C_023,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_024_T0985,wavs_synthetic_80k/SYN_C_024_T0985.wav,C_024,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_025_T0985,wavs_synthetic_80k/SYN_C_025_T0985.wav,C_025,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_026_T0985,wavs_synthetic_80k/SYN_C_026_T0985.wav,C_026,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_027_T0985,wavs_synthetic_80k/SYN_C_027_T0985.wav,C_027,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_028_T0985,wavs_synthetic_80k/SYN_C_028_T0985.wav,C_028,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_029_T0985,wavs_synthetic_80k/SYN_C_029_T0985.wav,C_029,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_030_T0985,wavs_synthetic_80k/SYN_C_030_T0985.wav,C_030,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_031_T0985,wavs_synthetic_80k/SYN_C_031_T0985.wav,C_031,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_032_T0985,wavs_synthetic_80k/SYN_C_032_T0985.wav,C_032,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_033_T0985,wavs_synthetic_80k/SYN_C_033_T0985.wav,C_033,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_036_T0985,wavs_synthetic_80k/SYN_C_036_T0985.wav,C_036,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_037_T0985,wavs_synthetic_80k/SYN_C_037_T0985.wav,C_037,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_038_T0985,wavs_synthetic_80k/SYN_C_038_T0985.wav,C_038,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_040_T0985,wavs_synthetic_80k/SYN_C_040_T0985.wav,C_040,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
SYN_C_041_T0985,wavs_synthetic_80k/SYN_C_041_T0985.wav,C_041,A felszabadított erőket pedig sikeres támadásba vezették a Konföderáció ellen
