utt_id,speaker,reference,prediction,wer
C_021_0100_electricity_room_LAO,C_021,A szobában kapcsold le a villanyt,A szobában kapcsold le a villanyt,0.0
C_021_1000_TV_kitchen_AOL,C_021,Hangosítsd a tévét a konyhában,Hangosítsd tévét a konyhába,0.4
C_021_0010_fan_room_LAO,C_021,A szobában kapcsold be a ventilátort,A szobában kapcsold be a ventilátort,0.0
C_021_1000_electricity_smallroom_AOL,C_021,Kapcsold föl a villanyt a kisszobába,Kapcsold fel villanyt a kisszobába,0.3333333333333333
C_021_0010_vacuum_kitchen_LAO,C_021,A konyhában kapcsold be a porszívót,A konyhában kapcsold be a porszívó,0.16666666666666666
C_021_0001_door_livingroom_LAO,C_021,A nagyszobában nyisd ki az ajtót,A nagycobába nyisd ki az ajtó.,0.3333333333333333
C_021_0001_heating_corridor_AOL,C_021,Kapcsold ki a fütést a folyoson,Kapcsold ki a fűtést a folyosón,0.3333333333333333
C_021_1111_radio_corridor_LAO,C_021,A folyosón válts csatornát a rádión,A folyosón válcs csatornát a rádión.,0.3333333333333333
C_021_0100_shutter_smallroom_LAO,C_021,A kisszobában húzd le a redőny,A kisszobába húzd le a redőny,0.16666666666666666
C_021_0001_radio_kitchen_AOL,C_021,Kapcsold ki a rádiot a konyhában,Kapcsold ki a rádiót a konyhában,0.16666666666666666
C_021_0010_heating_kitchen_LAO,C_021,A konyhában kapcsold be a fütést,A konyhában kapcsold a fűtést.,0.3333333333333333
C_022_0010_door_kitchen_AOL,C_022,Zárd be az ant a konyhában,Zárd be az ajtót a konyhában,0.16666666666666666
C_022_1111_TV_smallroom_AOL,C_022,Válts csatornát a tévén a kisszobában,Válts csatornát tévén a kisszobába,0.3333333333333333
C_022_1111_radio_room_AOL,C_022,Válts csatornát a rádión a szobában,Válts csatornát a rádión a szobában,0.0
C_022_0001_door_kitchen_AOL,C_022,Nyisd ki ajtót a konyhában,Nyisd ki ajtót a konyhába,0.2
C_022_0001_window_corridor_LAO,C_022,Folyosón nyisd ki az ablakot,Húzd följ ki az ablakot,0.4
C_022_0010_computer_smallroom_LAO,C_022,Kisszobában kapcsold be a számítógépet,Kisszobába kapcsold be a számítógépet,0.2
C_022_1000_heating_bathroom_AOLL,C_022,Húzd fel a fűtést a konyhában vagy fürdőszobában,Húzd fel a fűtést a konyhába fűrdőszobába,0.375
C_022_0010_dishwasher_kitchen_LAO,C_022,Konyhába kapcsold be a mosogatógépet,Konyhában kapcsold be a mosfatorító,0.4
C_022_0001_TV_livingroom_AOL,C_022,Kapcsold ki a tévét a nagyszobában,Kapcsold ki a nagyszobában,0.3333333333333333
C_022_0010_fan_kitchen_AOL,C_022,Kapcsold be a ventillátort a konyhában,Kapcsold be a számítógónyában,0.5
C_022_0100_heating_smallroom_AOL,C_022,Húzd le a fűtést a kisszobába,Húzd le a fűtést a kisszobába,0.0
C_022_0010_vacuum_room_AOL,C_022,Kapcsold be a porszívót a szobában,Kapcsold be a porszívót szobába,0.3333333333333333
C_022_0010_curtain_smallroom_AOL,C_022,Húzd be a függönyt a kisszobába,Húzd le a redőnyt a kisszobába,0.3333333333333333
C_022_0001_vacuum_livingroom_LAO,C_022,A nagyszobába kapcsold ki a porszívót,A nagyszobába kapcsold ki a porszívó,0.16666666666666666
C_022_0001_heating_room_LAO,C_022,Szobá szobában kapcsold ki a fűtést,A szobába kapcsold ki a fűtést.,0.5
C_022_0010_vacuum_corridor_AOL,C_022,Kapcsold be a porszívót a folyoson,Kapcsold be a porszívót a foly,0.16666666666666666
C_022_0001_window_livingroom_AOL,C_022,Nyisö nyisd ki az ablakom a nagyszobába,Nyisd ki az ablak a nagyszobába,0.42857142857142855
C_022_1000_TV_kitchen_AOL,C_022,Hangosítsd a tévén a konyhában,Hangosítsd a tévét a konyhába,0.4
C_022_0100_shutter_kitchen_LAO,C_022,A konyhába húzd le a redőnyt,Konyhába húzd le a redőnyt,0.3333333333333333
C_022_0100_TV_room_AOL,C_022,Csendesítsd a tévét a szobában,Csendesítsd lejjebb a szobában,0.4
C_022_1000_heating_room_AOL,C_022,Húzd fel a fűdést a szobában,Húzd fel a fűtést a szobában,0.16666666666666666
C_022_0010_door_corridor_AOL,C_022,Zárd az ajt a folyoson,Ár az ajtót folyosón,0.8
C_022_0001_door_kitchen_LAO,C_022,Konyhába nyisd ki az ajtó,Konyhába nyisd föl,0.6
C_022_0010_TV_bathroom_AOL,C_022,Kapcsuld a tévét a fürdőszavan,Kapcsold a tévét fürdőszobába,0.6
C_022_1000_TV_bathroom_LAO,C_022,Fürdőszobába hangosíd a tévét,Fürdőszobába húzd a tévét,0.25
C_022_0100_electricity_room_AOL,C_022,Kapcsold le a villanyt a szobában,Kapcsold le a villanyt a szobába,0.16666666666666666
C_022_0001_curtain_room_AOL,C_022,Húz szét a függönyt a szobában,Húzd szét a függönyt szobában,0.3333333333333333
C_022_0100_electricity_livingroom_AOL,C_022,Kapcsold le a villanyt a nagyszobában,Kapcsold a villanyt a szobába,0.3333333333333333
C_022_0001_curtain_kitchen_AOL,C_022,Húzd szét a függönyt a konyhába,Húzd szét a a függönyt a konyhába,0.16666666666666666
C_022_0010_curtain_livingroom_LAO,C_022,A nagyszobába húzd be a függöny,A nagyszobába húzd le fűtés,0.5
C_022_1000_shutter_kitchen_AOL,C_022,Húzd a redőnyt a könyhában,Húzd fel a redőny a k a konyhában,1.0
C_022_1111_radio_kitchen_AOL,C_022,Válts csatornát a rádión a konyhában,Válts csatornát a rádión a konyhában,0.0
C_022_0100_electricity_kitchen_AOL,C_022,Kapcsold le a villanyt a konyhában,Kapcsold le a villanyt a konyhában,0.0
C_023_0010_dishwasher_bathroom_AOL,C_023,Kapcsold be a mosogatógépet a fürdőszobában,Kapcsold be a mosfatornát a fürdőszobában,0.16666666666666666
C_023_0010_door_bathroom_AOL,C_023,Zárd be az ajtót a fürdőszobában,Cszéhába be az ajtót a fürdőszobában,0.16666666666666666
C_023_0001_radio_room_LAO,C_023,Szobában kapcsold ki a rádiot,Szobában kapcsold ki a rádiót,0.2
C_023_0010_kettle_kitchen_LAO,C_023,A konyhában kapcsold be a vízforralót,A konyhában kapcsold be a vízforralót,0.0
C_023_1000_shutter_bathroom_AOL,C_023,Húzd föl a redőnyt a fúrdőszobában,Húzd föl a redőnyt a fürdőszobában,0.16666666666666666
C_023_0001_computer_smallroom_LAO,C_023,A kisszobában kapcsold ki a zámítógépet,Kisszobában kapcsold ki a lánycsógépet,0.5
C_023_1000_shutter_kitchen_AOL,C_023,Húzd föl a redőnyt a konyhában,Húzd föl a redőnyt a konyhában,0.0
C_023_0001_heating_livingroom_AOL,C_023,Kapcsold ki a fűtést a nagyszobában,Kapcsold ki a fűtést a nagyszobában,0.0
C_023_1000_TV_smallroom_LAO,C_023,Kisszobában hangosítsd fel a telvíziót,Kisszobában hangosítsd fel a televíziót,0.2
C_023_0010_door_corridor_AOL,C_023,Zárd be az ajtót folyosón,Zárd be az ajtót folyosón,0.0
C_023_0010_window_room_LAO,C_023,Szobában zárd be az ablakot,Szobában az ajd az ablakot,0.4
C_023_0100_heating_smallroom_LAO,C_023,Kisszobában kapcsold lejjebb a fűtést,Kisszobában kapcsold lejjebb a fűtést,0.0
C_023_0010_curtain_bathroom_AOL,C_023,Húzd be a függönyt a fürdőszobában,Húzd be a függönyt a a fürdőszobában,0.16666666666666666
C_023_0010_window_bathroom_LAO,C_023,Fürdőszobaban zárd be az ablakot,Fürdőszobában az ajgében van,1.0
C_023_0001_window_room_LAO,C_023,Szobában nyisd ki az ablakot,Szobában nyisd ki az ablakot,0.0
C_023_0010_door_smallroom_AOL,C_023,Zárd be az ajtót kisszobában,Az árd be az ajtót kisszobában,0.4
C_023_0010_heating_livingroom_AOL,C_023,Kapcsold be a fűtést a nagyszobában,Kapcsold be a fűtést a nagyszobában,0.0
C_023_0001_toaster_kitchen_LAO,C_023,A konyhában kapcsold ki a porítóst,A konyhában kapcsold ki a pirítóst,0.16666666666666666
C_023_0001_vacuum_livingroom_AOL,C_023,Hapcsold ki a porszívót a nagyszobában,Kapcsold ki a porszívót a nagycobában,0.3333333333333333
C_023_1000_electricity_livingroom_AOL,C_023,Kapcsold fel a villanyt a nagyszobában,Kapcsold föl a villanyt a nagycobában,0.3333333333333333
C_023_1000_shutter_room_AOL,C_023,Húzd föl a redőnyt a szobában,Húzd föl a redőnyt a szobában,0.0
C_023_0010_washingmaschine_kitchen_AOL,C_023,Hatvan fokra állítsd be a mosógépet a konyhában,Hatvan fokra állítsd a mosógépet a konyhában,0.125
C_023_1000_heating_room_LAO,C_023,Szobában kapcsold feljebb a fűtést,Szobában kapcsold feljebb a fűtést,0.0
C_023_0001_fan_room_LAO,C_023,Szobában kapcsold ki a ventillátort,Szobában kapcsold ki a ventilátort,0.2
C_023_1111_TV_room_LAO,C_023,Szobában váltsál csatornát a televízióban,Szobában váltsál csatornát és a világon,0.4
C_023_0100_shutter_smallroom_AOL,C_023,Engedd le a redőnyt a kisszobában,Engedd le a redőnyt a kisszobában,0.0
C_023_0001_washingmaschine_bathroom_AOLAL,C_023,Kapcsold fel a mosógépet a fürdőszobában harminc fokra a fürdőszobában,Kapcsold fel a mosógépet a fürdőszobában harminc fokra a fürdőszobában,0.0
C_023_0001_door_corridor_LAO,C_023,Folyosón nyisd ki az ajtot,Folyosón nyisd ki az ajtót,0.2
C_023_0001_door_kitchen_AOL,C_023,Nyisd ki az ajtót a konyhában,Nyisd ki az ajtót a konyhában,0.0
C_024_0010_radio_room_LAO,C_024,A szobába kapcsold be a rádiót,A szobában kapcsold be a rádió,0.3333333333333333
C_024_0100_TV_room_LAO,C_024,A szobában halkítsd a tévét,A szobában halkítsd a tévét.,0.2
C_024_0010_heating_livingroom_LAO,C_024,A nagyszobába kapcsold be a radiátor,A nagyszobába kapcsold be a radiátort,0.16666666666666666
C_024_1000_electricity_kitchen_AOL,C_024,Kapcsold gel a villanyt a konyhában,Kapcsold fel a villanyt a konyhában.,0.3333333333333333
C_024_0100_TV_kitchen_AOL,C_024,Halkítsuk a tévét a konyhában,Halkítsuk a tévét a konyhában,0.0
C_024_0001_heating_livingroom_LAO,C_024,Nagyszobába kapcsold ki a radiátor,Nagyszobába kapcsold ki a radiátort,0.2
C_024_0001_heating_bathroom_AOL,C_024,Kapcsold ki a radiátort a fürdőszobába,Kapcsold ki a radiátort a fürdőszobába,0.0
C_024_1000_TV_corridor_LAO,C_024,A folyosón hangosítsuk a tévét,A folyosón hangosítsd a tévét,0.2
C_024_1000_heating_kitchen_LAO,C_024,A konyhába kapcs fel a fűtést,A konyhába kapcsold fel a fűtést,0.16666666666666666
C_024_1000_TV_kitchen_AOL,C_024,Hangosítsuk a tévét a konyhában,Hangosítsd föl a tévét a konyhába.,0.6
C_024_0001_curtain_corridor_AOL,C_024,Húzd szét a függöny a folyoson,Húzd szét a függönyt a folyosó,0.3333333333333333
C_024_0010_door_smallroom_AOL,C_024,Zárd be az ajtót a kisszobában,Zárd be az ajtót a kisszobában,0.0
C_024_0100_electricity_smallroom_ALO,C_024,Kapcsoljuk le a szobában a kisszobában a villanyt,Kapcsold ki le a szobában a kisszobában a villanyt,0.25
C_024_0010_vacuum_livingroom_AOL,C_024,Kapcsold be a porszívót a nagyszobába,Kapcsold be a porszívót a nagyszobába,0.0
C_024_0001_window_kitchen_LAO,C_024,Konyhába nyisd ki az ablakot,Konyhába nyisd ki az ablakot.,0.2
C_024_0001_window_smallroom_LAO,C_024,A kisszobában nyisd ki az ablakot,A kisszobába nyisd ki az ablakot.,0.3333333333333333
C_024_1000_TV_livingroom_LAO,C_024,Nagyszobába hangosítsuk a tévét,Nagyszobába hangosítsd föl a tévét,0.5
C_024_0001_fan_livingroom_LAO,C_024,Nagyszobába kapcsold ki a vnetillátort,A nagyszobába kapcsold ki a ventillát,0.6
C_024_0100_shutter_smallroom_LAO,C_024,A kisszobába húzd le a red,A kisszobába húzd fel a redő,0.3333333333333333
C_024_0001_stove_kitchen_AOL,C_024,Kapcsold ki a sütőt a konyhába,Kapcsold ki a sütőt a konyhában.,0.16666666666666666
C_024_0001_vacuum_room_LAO,C_024,A szobába kapcsold ki a porszívót,A szobában kapcsold ki a porszívó,0.3333333333333333
C_024_0010_vacuum_room_AOL,C_024,Kapcsold be a porszívót a szobába,Kapcsold be a porszívót a szobába,0.0
C_024_0100_electricity_bathroom_ALO,C_024,Kapcsoljuk le a folyosón a villanyt,Kapcsoldjuk le a folyosón a villanyt,0.16666666666666666
C_024_1111_radio_corridor_AOL,C_024,Válts csatornát a rádión a folyoson,Válts csatornát a rádión a folyosón,0.16666666666666666
C_024_0010_vacuum_corridor_AOL,C_024,Kapcsold be a fürdör a porszívót a folyosón,Kapcsold be a fűtést a porszívót a folyosón,0.125
C_024_0010_window_kitchen_LAO,C_024,A konyhába zárd be az ablakot,A konyhában zárd be az ablakot,0.16666666666666666
C_024_0001_curtain_bathroom_AOL,C_024,Húzd szét a függönyt a fürdőszobába,Húzd szét a függönyt a fürdőszobába,0.0
C_024_0010_heating_corridor_LAO,C_024,Folyosón kapcsold be a vagyiátort,Folyosón kapcsold be a radiátor,0.2
C_024_0100_shutter_bathroom_LAO,C_024,A fürdőszobába húzd le a regöny,A fürdőszobába húzd le a redőny,0.16666666666666666
C_024_0010_curtain_kitchen_AOL,C_024,Húzd be a függöny a konyhában,Húzd be a függönyt a konyhába,0.3333333333333333
C_025_0010_door_room_LAO,C_025,A szobába zárd be az ajtot,A szobába zárd be az ajtót,0.16666666666666666
C_025_0001_heating_bathroom_AOL,C_025,Kapcsold ki a fűtést a fürdőszobába,Kapcsold ki a fűtést a fürdőszobába,0.0
C_025_0100_TV_corridor_LAO,C_025,Folyoson halkítsd le a tévét,Folyosón halkítsd le a tévét,0.2
C_025_0010_fan_smallroom_AOL,C_025,Kapcsold fel a ventillátort a kisszobába,Kapcsold be a ventilátort a kisszobában.,0.5
C_025_0010_window_smallroom_AOL,C_025,Zárd be az ablakot a kisszobába,Zárd be az ablakot a kisszobába,0.0
C_025_1000_shutter_livingroom_LAO,C_025,Nagyszobába húzd fel a redőnyt,A nagyszobában húzd fel a redőnyt,0.4
C_025_0010_toaster_kitchen_ALO,C_025,Kapcsold be a konyhába a kenyérpirítót,Kapcsold be a konyhában a kenyérpirítót,0.16666666666666666
C_025_1000_shutter_kitchen_AOL,C_025,Huzd fel a redonyt a konyhába,Húzd fel a redőnyt a konyhába,0.3333333333333333
C_025_0001_window_smallroom_OAL,C_025,Az ablakot nyisd ki a kiszobába,A szobába nyisd ki a kisszobába,0.5
C_025_1000_electricity_bathroom_LAO,C_025,Fürdőszobába kapcsold fel a villany,Fürdőszobába kapcsold fel a villanyt,0.2
C_025_1111_NULL_room_AL,C_025,Válts csatornát a szobába,Válts csatornát a szobába,0.0
C_025_0010_vacuum_livingroom_LAO,C_025,Nagyszobába kapcsold be a porszívót,Nagycobába a kapcsold be a porszívót,0.4
C_025_0010_window_bathroom_AOL,C_025,Zárd be az ablakot a fürdőszobába,Zárd be az ablakot a fürdőszobában,0.16666666666666666
C_025_0010_fan_corridor_LAO,C_025,Folyoson kapcsold be a ventilátort,Folyosón kapcsold be a ventillátort,0.4
C_025_0001_door_corridor_LAO,C_025,Folyoson nyisd ki az ajtót,Folyosón nyisd ki az ajtót,0.2
C_025_0001_radio_livingroom_AOL,C_025,Kapcsold ki a radiót a nagyszobába,Kapcsold ki a rádiót a nagycobába,0.3333333333333333
C_025_0100_electricity_room_LAO,C_025,A szobába kapcsold le a villanyt,A szobába kapcsold le a villanyt,0.0
C_025_0010_radio_livingroom_LAO,C_025,Nagyszobába kapcsold be a rádiot,A nagyszobában kapcsold be a rádiót,0.6
C_025_0010_curtain_room_LAO,C_025,Szobába húzd be a függöny,Szobába húzd be a függöny,0.0
C_025_0010_door_livingroom_AOL,C_025,Zárd be az ajtót a nagyszobába,Zárd be az ajtót a nagyszobában.,0.16666666666666666
C_025_1000_TV_smallroom_AOL,C_025,Hangosítsd fel a tévét a kisszobába,Hangosítsd le a tévét a kisszobában,0.3333333333333333
C_025_0010_heating_smallroom_LAO,C_025,Kissszobába kapcsold be a fűtés,Kisszobába kapcsold be a fűtés,0.2
C_025_0010_dishwasher_kitchen_AOL,C_025,Kapcold be a mosogatógépet a konyhába,Kapcsold be a mosogatógépet a konyhában,0.3333333333333333
C_025_0001_radio_smallroom_AOL,C_025,Kapcsold ki a rádiót a kisszobába,Kapcsold ki a rádiót a kisszobába,0.0
C_025_1000_electricity_room_AOL,C_025,Kapcsold fel a villany asz sz szobában,Kapcsold le a villanyt a sz szobába,0.5714285714285714
C_025_0010_fan_corridor_AOL,C_025,Kapcsold fel a ventilátort a folyoson,Kapcsold fel a ventillátort a folyosón,0.3333333333333333
C_025_1000_TV_corridor_LAO,C_025,A folyoson hangosítsd fel a tévét,A folyosón hangosítsd fel a tévét,0.16666666666666666
C_025_0001_door_smallroom_AOL,C_025,Nyisd ki az ajtót a kisszobába,Nyisd ki az ajtót a kisszobában.,0.16666666666666666
C_025_0010_computer_room_LAO,C_025,A szobába kapcsold be a számítógépet,A szobában kapcsold be a számítógépet,0.16666666666666666
C_025_1000_shutter_smallroom_LAO,C_025,Kisszobába húzd fel a redőny,Kisszobába húzd fel a redőnyt,0.2
C_025_1111_TV_room_AOL,C_025,Válts csatornát a tévén a szobába,Válts csatornát a tévén a szobába,0.0
C_025_1000_shutter_corridor_AOL,C_025,Huzd fel a redönyt a folyoson,Húzd fel a redőnyt a folyosón,0.5
C_026_0100_heating_room_AOL,C_026,Lekapcsoljuk a fűtést a szobában,Lekapcsoljuk a fűtést a szobában,0.0
C_026_0001_fan_livingroom_AOL,C_026,Kapcsold ki a ventillátor a nagyszobában,Kapcsold ki a ventillátort a nagycobában,0.3333333333333333
C_026_0001_heating_livingroom_LAO,C_026,A nagycobában kapcsold ki a fűtést,A nagycobában kapcsold ki a fűtést,0.0
C_026_0001_door_corridor_LAO,C_026,A folyosón nyissuk ki az ajtó,A folyosón nyissuk ki az ajtón,0.16666666666666666
C_026_0100_electricity_smallroom_AOL,C_026,Kapcsold le a villant a kisszobában,Kapcsold le a villany a kisszobában,0.16666666666666666
C_026_1111_TV_smallroom_AOL,C_026,Válts a tévén csatornát a kisszobában,Válts a tévén csatornát a kisszobában,0.0
C_026_0001_window_smallroom_OAL,C_026,Az ablakon nyisd ki a kisszobában,Az ablakon nyisd ki a kisszobában,0.0
C_026_0001_vacuum_smallroom_LAO,C_026,A kisszobában kapcsold ki a porszívót,A kisszobában kapcsold ki a porszívót,0.0
C_026_0010_fan_smallroom_LAO,C_026,A kisszobában kapcsold be a ventillátort,A kisszobában kapcsold be a ventillátort,0.0
C_026_0001_vacuum_corridor_AOL,C_026,Kapcsold ki a porszívót a folyosón,Kapcsold ki a porszívót a folyosón,0.0
C_026_1111_radio_livingroom_LOA,C_026,A nagycobában a rádión válts csatornát,A nagyszobában a rádión válts csatornát,0.16666666666666666
C_026_0010_window_kitchen_AOL,C_026,Zárd be az ablakot a konyhában,Zárd be az ablakot a konyhában,0.0
C_026_0100_electricity_room_AOL,C_026,Kapcsold le a villany a szobában,Kapcsold le a villany a szobában,0.0
C_026_1111_TV_room_AOL,C_026,Válts csatornát a tévén a szobában,Válts csatornát a tévén a szobában,0.0
C_026_0001_washingmaschine_kitchen_LOA,C_026,A konyhában a mosógépet harminc fokon kapcsold be,A konyhában a mosógépben harminc fokon kapcsold be,0.125
C_026_0001_toaster_kitchen_AOL,C_026,Kapcsold ki a piritósütőt a konyhában,Kapcsold ki a pirítóssütőt a konyhában,0.16666666666666666
C_026_0001_curtain_livingroom_AOL,C_026,Huzzunk szén a függön a nagyszobában,Húzzuk szét a függöny a nagycobában,0.6666666666666666
C_026_1000_electricity_room_LAO,C_026,A szobában kapcsold fel a villany,A szobában kapcsold be a villanyt,0.3333333333333333
C_026_0100_shutter_room_LAO,C_026,A szobában engedd le a redőnyt,A szobában engedd le a redőny,0.16666666666666666
C_026_0010_vacuum_smallroom_LAO,C_026,A kisszobában kapcsold be a porszívót,A kisszobában kapcsold be a porszívót,0.0
C_026_0010_kettle_kitchen_AOL,C_026,Kapcsold be a vízmelegítőt a konyhában,Kapcsold be a vízmelegítőt a konyhában,0.0
C_026_0010_door_livingroom_LAO,C_026,Nagyszobában zárjuk be az ajtón,A nagycobában zárjuk be az ajtón,0.4
C_026_0010_window_room_AOL,C_026,Zárd be az ablakon a szobában,Zárd be az ablakot a szobában,0.16666666666666666
C_026_0010_window_livingroom_LOA,C_026,A nagycobában az ablakon csukd be,A nagyszobában az ablakon csukn be,0.3333333333333333
C_026_0100_heating_livingroom_AOL,C_026,Lekapcsoldjuk a fűtést a nagycobában,Lekapcsoljuk a fűtést a nagycobában,0.2
C_026_0010_window_bathroom_LAO,C_026,A fürdőszobában csunk be az ablakot,A fürdőszobában csinálj a ablakon,0.6666666666666666
C_026_1000_TV_room_AOL,C_026,Hangosítsd fel a tévét a szobában,Hangosítsd fel a tévét a szobában,0.0
C_026_1000_electricity_smallroom_OAL,C_026,A villant kapcsold fel a kisszobában,A villany kapcsold fel a kisszobában,0.16666666666666666
C_026_0001_radio_corridor_AOL,C_026,Kapcsold ki a rádiót a folyosón,Kapcsold ki a rádiót a folyosón.,0.16666666666666666
C_026_0001_heating_bathroom_LAO,C_026,A fürdőszobában kapcsold ki a fűtész,A fürdőszobában kapcsold ki a fűtés,0.16666666666666666
C_026_1000_shutter_livingroom_LAO,C_026,A nagycobában húzd fel a redőny,A nagycobában húzd fel a redőny.,0.16666666666666666
C_027_0001_radio_bathroom_OAL,C_027,A rádiót kapcsold ki a fűrdőszobába,A rádiót kapcsold ki a fürdőszobába,0.16666666666666666
C_027_0010_curtain_livingroom_ALO,C_027,Húzd be a nagyszobai függönyt,Húzd be a nagyszobai függönyt,0.0
C_027_0010_heating_bathroom_AOL,C_027,Kapcsold be a fűtést a fürdőszobába,Kapcsold be a fűtést a fürdőszobába,0.0
C_027_0010_toaster_NULL_XOA,C_027,Tegyél be két kenyeret a pirítósba és kapcsold be,Te gyerd be kép kenyérpet a pirítósba és kapcsold be,0.4444444444444444
C_027_0010_curtain_bathroom_LOA,C_027,Fürdőszobai függönyt húzd be,Fürdőszobai függönyt húzd be,0.0
C_027_1111_TV_corridor_ALO,C_027,Válts csatornát a folyosón a tévén,Válts csatornát a folyosón a tévén,0.0
C_027_0001_vacuum_kitchen_LAO,C_027,A konyhába kapcsold ki a porszívót,A konyhába kapcsold ki a porszívót,0.0
C_027_0010_radio_bathroom_OLA,C_027,A rádiót a fürdőszobába kapcsold be,A rádiót a fürdőszobába kapcsold be,0.0
C_027_0001_stove_kitchen_LOA,C_027,Konyhába gáztűzhelyet kapcsold ki,A konyhába a gáztűzhelyet kapcsold ki,0.75
C_027_0010_waschingmaschine_kitchen_ALO,C_027,Hatvan most ki a ruhákat amiket odakészítettem a konyhába a mosógépbe,Hatvan fokon mosd ki a ruhákat amiket az a készített a konyhában a mosógépet,0.6363636363636364
C_027_0001_curtain_corridor_LOA,C_027,A folyosói függönyt húzd szét,A folyosói függönyt húzd szét,0.0
C_027_0100_shutter_livingroom_LOA,C_027,Nagyszobai redúnyt engedd le,A nagyszobai redőnyt engedd le,0.75
C_027_0010_radio_smallroom_LAO,C_027,A kisszobába kapcsold be a rádiót,A kisszobába kapcsold be a rádiót,0.0
C_027_0010_vacuum_room_LAO,C_027,A szobába kapcsold be a porszívót,A szobába kapcsold be a porszívót,0.0
C_027_1111_TV_livingroom_ALO,C_027,Legyen valami más a nagyszobába a tévén,Legyenghában válts csatába a tévén,0.7142857142857143
C_027_0001_stove_kitchen_LAO,C_027,A konyhába kapcsold ki a gáztűzhelyet,A konyhába kapcsold ki a gáztűzhelyet,0.0
C_027_0001_window_bathroom_AOL,C_027,Nyisd ki az ablakot a fürdőszobába,Nyisd ki az ablakot a fürdőszobába.,0.16666666666666666
C_027_0010_radio_kitchen_LAO,C_027,A konyhába kapcsold be a rádiót,A konyhába kapcsold be a rádiót,0.0
C_027_1111_radio_corridor_LOA,C_027,A folyosói rádión váltsál csatornát,A folyosói rádiót váltsál csatornát,0.2
C_027_1000_TV_smallroom_LAO,C_027,A kisszobába hangosítsd fel a tévét,A kisszobába hangosítsd fel a tévét,0.0
C_027_0010_door_corridor_LAO,C_027,Folyosón zárd be az ajtót,Folyosó zárd be az ajtót,0.2
C_027_0010_computer_room_ALO,C_027,Kapcsold be a szobába a számítógépet,Kapcsold be a szobába a számítógépet,0.0
C_027_1111_TV_corridor_LOA,C_027,A folyosón lévő tévén váltsál csatornát,A folyosón lejjebb évehálcsa csatornát,0.5
C_027_0001_washingmaschine_NULL_OA,C_027,Most ki azokat a ruhákat a mosógéppel amit odakészítettem harminc fokra állítsd be,Most ki azokat a ruhába a mosógép fel a vill oda készítettem harminc fokra állítsd be,0.5384615384615384
C_027_0010_window_room_LAO,C_027,A szobába zárd be az ablakot,A szobába zárd be az ablakot,0.0
C_027_0001_fan_room_LAO,C_027,A szobába kapcsold ki a ventillátorokat,A szobába kapcsold ki a ventilátorokat,0.16666666666666666
C_027_1000_heating_smallroom_ALO,C_027,Nyomd fel a kisszobába a fűtést,Nyomd fel a kisszobába a fűtést,0.0
C_027_0010_computer_livingroom_LOA,C_027,A nagyszobába a számítógépet kapcsold be,A nagyszobába a számítógépet kapcsold be,0.0
C_027_0001_curtain_bathroom_AOL,C_027,Húzd szét a függönyt a fürdőszobába,Húzd szét a függönyt a fürdőszobában,0.16666666666666666
C_027_0001_radio_smallroom_OAL,C_027,A rádiót kapcsold ki a kisszobába,A szobába a rádiót kapcsold ki a kisszobába,0.3333333333333333
C_027_0010_heating_corridor_LAO,C_027,A folyosón kapcsold be a fűtést,A folyosón kapcsold be a fűtést,0.0
C_027_0010_curtain_smallroom_LOA,C_027,A kisszobai függönyt húzd be,A kisszobai függönyt húzd be,0.0
C_028_0010_fan_room_OAL,C_028,A ventillátort kapcsold be a szobába.,A ventillátort kapcsold be a szobában.,0.16666666666666666
C_028_0010_fan_livingroom_LAO,C_028,A nagycobában kapcsold be a ventillátort.,A nagycobában kapcsold be a ventillátort.,0.0
C_028_0001_curtain_kitchen_LAO,C_028,Konyhában húzd tét a függönyt.,Konyhában húzd szét a függönyt.,0.2
C_028_1000_TV_room_AOL,C_028,Hangosítál tévét a szobában.,Csint húzd fel a tévét a szobában.,1.0
C_028_0001_radio_corridor_AOL,C_028,Kapcsold ki a rádió a folyosón.,Kapcsold ki a rádiót a folyosón.,0.16666666666666666
C_028_0001_heating_room_LAO,C_028,A szobába kapcsold ki a fűtés.,A cobában kapcsold ki a fűtést.,0.3333333333333333
C_028_0001_heating_livingroom_LAO,C_028,A nagytabába kapcsold ki a fűtést.,A nagyobába kapcsold ki a fűtést.,0.16666666666666666
C_028_1111_radio_bathroom_AOL,C_028,Válcs csatornát a rádión a fürdőszobában.,Vál csatornát a rádión a fürdőszobában.,0.16666666666666666
C_028_0001_vacuum_room_LAO,C_028,A szobában kapcsold ki a porszívót.,A szobámban kapcsold ki a porszívót.,0.16666666666666666
C_028_0010_fan_smallroom_LAO,C_028,Kisszobába kapcsold be a ventillátort.,Kiccobában kapcsold be a ventillátor.,0.4
C_028_1000_heating_bathroom_LAO,C_028,Fürdőszobába húzd fel a fűtés.,A fürdőszobába húzd fel a fűtés.,0.4
C_028_1000_shutter_kitchen_AOL,C_028,Húzd fel a lollót a konyhában.,Húzd fel a rolót a konyhában.,0.16666666666666666
C_028_0001_heating_livingroom_AOL,C_028,Kapcsold ki a fűtőt a nagycobában.,Kapcsold ki a fűtést a nocsobában.,0.3333333333333333
C_028_1000_heating_livingroom_AOL,C_028,Húzd fel a fűtést a nagycobában.,Húzd fel a fűtést a nagyszobában.,0.16666666666666666
